ID,Aboard Ing Address,Aboard Ing Lat,Aboard Ing Lng,Approaching At,Arriving At,Charge ID,Created At,Deleted At,Destination,Destination Lat,Destination Lng,Done At,Driving At,Is Notified Before Pick Up,Label,Manager ID,Order Able ID,Order Able Type,Pick Up At,Reservation Number,Updated At
2895,うるま市前原８２−１付近,26.3406445,127.8504458,2020-11-18T12:33:50Z,2020-11-18T12:51:51Z,257,2020-11-18T12:33:28Z,,沖縄市諸見里１丁目２６−２１付近,26.3293693,127.7931827,2020-11-18T13:22:02Z,2020-11-18T13:01:50Z,true,代行予約,24,2583,App\Entities\Client,2020-11-18T12:56:25Z,3,2020-11-23T21:00:02Z
2896,糸満市西崎町３丁目４９９−１付近,26.1495631,127.6700106,,,,2020-11-18T12:53:28Z,2020-11-18T12:54:23Z,豊見城市与根３０４付近,26.1657301,127.6649258,,,false,代行予約,,1618,App\Entities\Client,,2,2020-11-18T12:54:23Z
2897,糸満市西崎町３丁目４９９付近,26.1497012,127.6699563,,,,2020-11-18T12:55:04Z,2020-11-18T12:55:15Z,豊見城市与根３０４付近,26.1657301,127.6649258,,,false,代行予約,,1618,App\Entities\Client,,3,2020-11-18T12:55:15Z
2898,久茂地３丁目１６−２３付近,26.2155436,127.682227,2020-11-18T12:55:16Z,2020-11-18T12:56:02Z,253,2020-11-18T12:55:10Z,,板良敷５８８−５付近,26.1937774,127.7695373,2020-11-18T13:32:32Z,2020-11-18T13:04:35Z,true,代行予約,60,2958,App\Entities\Client,2020-11-18T12:55:40Z,1,2020-11-23T21:00:02Z
2899,美浜９−１２付近,26.3160233,127.7542739,2020-11-18T13:01:48Z,2020-11-18T13:10:49Z,258,2020-11-18T13:01:35Z,,中頭郡北中城村島袋７０２付近,26.3236339,127.8019246,2020-11-18T13:29:42Z,2020-11-18T13:13:05Z,true,代行予約,66,1073,App\Entities\Client,2020-11-18T13:12:35Z,1,2020-11-23T21:00:02Z
2900,豊見城市我那覇５１９付近,26.1778489,127.6711173,2020-11-18T13:21:54Z,2020-11-18T13:35:10Z,259,2020-11-18T13:21:43Z,,天久２丁目,26.23361,127.6872116,2020-11-18T13:59:38Z,2020-11-18T13:37:04Z,true,代行予約,23,520,App\Entities\Client,2020-11-18T13:37:54Z,3,2020-11-23T21:00:02Z
2901,浦添市西原２丁目４−８付近,26.2566624,127.7400508,2020-11-18T13:24:07Z,2020-11-18T13:36:13Z,260,2020-11-18T13:23:05Z,,喜友名２丁目２８−１０,26.2861048,127.7599518,2020-11-18T13:50:16Z,2020-11-18T13:36:25Z,true,代行予約,55,2974,App\Entities\Client,2020-11-18T13:34:45Z,1,2020-11-23T21:00:02Z
2902,中頭郡北谷町美浜９−２１付近,26.3157237,127.7535993,,,,2020-11-18T13:26:59Z,2020-11-18T13:27:40Z,うるま市みどり町２丁目７−１７付近,26.3789859,127.8606258,,,false,代行予約,,1806,App\Entities\Client,,2,2020-11-18T13:27:40Z
2903,泡瀬３丁目１２−２５付近,26.3133996,127.8313515,2020-11-18T13:51:17Z,2020-11-18T14:13:15Z,261,2020-11-18T13:47:28Z,,美里仲原町２−３４付近,26.3466963,127.8255224,2020-11-18T14:31:45Z,2020-11-18T14:14:18Z,true,代行予約,1,2976,App\Entities\Client,2020-11-18T14:16:46Z,1,2020-11-23T21:00:02Z
2904,道222号付近,26.207863,127.6916248,2020-11-18T13:54:32Z,2020-11-18T14:05:31Z,253,2020-11-18T13:54:07Z,,那覇市前島３丁目２１−７付近,26.2228637,127.6803659,2020-11-18T14:32:23Z,2020-11-18T14:12:31Z,true,代行予約,60,656,App\Entities\Client,2020-11-18T14:04:20Z,14,2020-11-23T21:00:02Z
2905,島尻郡南風原町与那覇５４６−３付近,26.2007574,127.7413278,,,,2020-11-18T14:10:04Z,2020-11-18T14:10:12Z,島尻郡南風原町与那覇５４８−１付近,26.2010784,127.743081,,,false,代行予約,,2491,App\Entities\Client,,1,2020-11-18T14:10:12Z
2906,沖縄市中央１丁目２３−２付近,26.3368547,127.7994315,2020-11-18T14:18:04Z,2020-11-18T14:39:12Z,262,2020-11-18T14:17:51Z,,那覇市繁多川３丁目７−１付近,26.2155511,127.7102702,2020-11-18T15:13:05Z,2020-11-18T14:43:29Z,true,代行予約,6,544,App\Entities\Client,2020-11-18T14:42:15Z,5,2020-11-23T21:00:02Z
2907,国頭郡恩納村山田３４０８−４付近,26.4350709,127.7880378,,,,2020-11-18T14:30:45Z,2020-11-18T14:30:53Z,宜野湾市我如古３８５−１付近,26.259532,127.7474178,,,false,代行予約,,2979,App\Entities\Client,,1,2020-11-18T14:30:53Z
2908,沖縄市照屋５丁目２−５付近,26.3343568,127.8185651,2020-11-18T14:34:54Z,2020-11-18T14:40:49Z,261,2020-11-18T14:33:49Z,,ライカムクリスタルホテル,26.3126847,127.8078279,2020-11-18T14:53:10Z,2020-11-18T14:42:42Z,true,代行予約,1,2981,App\Entities\Client,2020-11-18T14:41:57Z,1,2020-11-23T21:00:02Z
2909,島尻郡南風原町宮平２４８付近,26.1987764,127.7363678,2020-11-18T15:09:33Z,2020-11-18T15:25:29Z,263,2020-11-18T15:09:14Z,,島尻郡南風原町与那覇５３９−１付近,26.2009048,127.741188,2020-11-18T15:31:20Z,2020-11-18T15:26:25Z,true,代行予約,67,2491,App\Entities\Client,2020-11-18T15:27:23Z,2,2020-11-23T21:00:02Z
2910,那覇市松山１丁目７−１付近,26.2170397,127.6787154,,,,2020-11-18T15:30:11Z,2020-11-18T15:31:46Z,松山１丁目７−１,26.2170761,127.6787144,,,false,代行予約,,2497,App\Entities\Client,,2,2020-11-18T15:31:46Z
2911,那覇市松山１丁目１５−２０付近,26.218177,127.6785987,2020-11-18T15:41:27Z,2020-11-18T15:44:02Z,259,2020-11-18T15:41:18Z,,那覇市松山１丁目１５−２０付近,26.2540205,127.7189847,2020-11-18T16:03:45Z,2020-11-18T15:47:39Z,true,代行予約,23,859,App\Entities\Client,2020-11-18T15:45:54Z,12,2020-11-23T21:00:02Z
2912,那覇市おもろまち４丁目１２−１６付近,26.2279379,127.699757,2020-11-18T15:50:48Z,2020-11-18T15:59:44Z,251,2020-11-18T15:50:38Z,,浦添市宮城１丁目２１−１４付近,26.2499212,127.7038078,2020-11-18T16:11:37Z,2020-11-18T16:00:03Z,true,代行予約,40,1031,App\Entities\Client,2020-11-18T16:01:12Z,3,2020-11-23T21:00:02Z
2913,那覇市首里石嶺町３丁目１０−２付近,26.2332964,127.7263447,2020-11-18T15:52:37Z,2020-11-18T16:04:22Z,260,2020-11-18T15:51:50Z,,首里石嶺町２丁目９６−１−１,26.2261084,127.7299124,2020-11-18T16:11:07Z,2020-11-18T16:04:37Z,true,代行予約,55,122,App\Entities\Client,2020-11-18T16:03:30Z,2,2020-11-23T21:00:02Z
2914,中頭郡西原町上原２丁目２２−１４付近,26.2441376,127.763326,,,,2020-11-18T16:11:19Z,2020-11-18T16:12:14Z,宜野湾市喜友名１丁目６−４３付近,26.2850956,127.7651589,,,false,代行予約,,736,App\Entities\Client,,2,2020-11-18T16:12:14Z
2915,浦添市宮城３丁目５−８付近,26.2458752,127.7046188,2020-11-18T16:46:17Z,2020-11-18T16:58:14Z,263,2020-11-18T16:46:08Z,,浦添市経塚５９１付近,26.2337009,127.7221417,2020-11-18T17:11:59Z,2020-11-18T17:00:01Z,true,代行予約,67,2985,App\Entities\Client,2020-11-18T16:54:58Z,1,2020-11-23T21:00:02Z
2916,仲間１丁目５−３付近,26.2488227,127.7179557,,,,2020-11-18T16:51:07Z,2020-11-18T16:51:58Z,嘉数３丁目１８−５付近,26.2554055,127.733237,,,false,代行予約,,2866,App\Entities\Client,,1,2020-11-18T16:51:58Z
2917,宜野湾市普天間２丁目３２−９付近,26.2906036,127.7743448,2020-11-18T18:55:53Z,2020-11-18T19:10:19Z,261,2020-11-18T18:55:31Z,,宜野湾市野嵩１丁目２０−９付近,26.2807295,127.7821524,2020-11-18T19:18:33Z,2020-11-18T19:10:49Z,true,代行予約,1,693,App\Entities\Client,2020-11-18T19:08:21Z,2,2020-11-23T21:00:02Z
2918,津島市金柳町観音堂１５３付近,35.1538169,136.7834776,,,,2020-11-18T20:20:29Z,2020-11-18T20:20:48Z,海部郡蟹江町今上六反田１６−２付近,35.1413246,136.7947214,,,false,代行予約,,2990,App\Entities\Client,,1,2020-11-18T20:20:48Z
2919,沖縄市上地１丁目１−３３付近,26.3347841,127.7989615,,,,2020-11-18T21:22:51Z,2020-11-18T21:24:30Z,沖縄市与儀３丁目１０−１８付近,26.30915,127.8164203,,,false,代行予約,,2993,App\Entities\Client,,1,2020-11-18T21:24:30Z
2920,中頭郡西原町上原１丁目１３−１３付近,26.2389027,127.7622055,2020-11-19T02:36:01Z,2020-11-19T02:36:28Z,,2020-11-19T02:35:40Z,2020-11-19T02:36:52Z,沖縄市照屋３丁目３−１付近,26.3329367,127.8145216,,2020-11-19T02:36:40Z,true,代行予約,27,14,App\Entities\Client,2020-11-19T02:39:13Z,9,2020-11-19T02:36:52Z
2921,中頭郡中城村南上原９４６付近,26.2469276,127.7699373,2020-11-19T03:48:29Z,2020-11-19T03:49:02Z,,2020-11-19T03:48:20Z,2020-11-19T03:49:35Z,Unnamed付近,26.7686791,128.2625763,,2020-11-19T03:49:21Z,true,代行予約,65,9,App\Entities\Client,2020-11-19T03:50:00Z,8,2020-11-19T03:49:35Z
2922,沖縄県うるま市江洲39-1,26.3477304,127.832107,,,,2020-11-19T07:21:37Z,2020-11-19T07:32:02Z,指定なし,,,,,false,代行予約,,226,App\Entities\Supporter,,1,2020-11-19T07:32:02Z
2923,糸満市阿波根２４８付近,26.1573718,127.6822103,,,,2020-11-19T09:12:02Z,2020-11-19T09:12:38Z,糸満市阿波根２４８付近,26.1573718,127.6822103,,,false,代行予約,,3020,App\Entities\Client,,1,2020-11-19T09:12:38Z
2924,沖縄市美原１丁目２０−８付近,26.3492255,127.8237317,,,,2020-11-19T09:46:32Z,2020-11-19T09:47:47Z,沖縄市胡屋２丁目４−１９付近,26.3342553,127.8001333,,,false,代行予約,,703,App\Entities\Client,,1,2020-11-19T09:47:47Z
2925,浦添市城間３丁目５−１付近,26.2588645,127.7112288,,,,2020-11-19T09:49:30Z,2020-11-19T09:50:18Z,浦添市経塚５２０付近,26.2358773,127.7207774,,,false,代行予約,,1975,App\Entities\Client,,6,2020-11-19T09:50:18Z
2926,沖縄市園田３丁目１−２８付近,26.3303057,127.7962709,,,,2020-11-19T10:32:46Z,2020-11-19T10:32:54Z,うるま市前原３６０付近,26.3363472,127.8418208,,,false,代行予約,,1272,App\Entities\Client,,3,2020-11-19T10:32:54Z
2927,宜野湾市長田１丁目２０−２３付近,26.2636554,127.7625719,2020-11-19T10:49:00Z,2020-11-19T10:58:22Z,264,2020-11-19T10:48:54Z,,沖縄市泡瀬１丁目１−２８付近,26.3210534,127.833803,2020-11-19T11:36:03Z,2020-11-19T11:03:06Z,true,代行予約,8,137,App\Entities\Client,2020-11-19T10:57:30Z,5,2020-11-23T21:00:02Z
2928,宜野湾市真志喜１丁目２２−２２付近,26.2723587,127.7419045,2020-11-19T11:16:19Z,2020-11-19T11:25:06Z,,2020-11-19T11:16:13Z,,浦添市城間３丁目３−１０付近,26.2581558,127.7122574,2020-11-19T11:43:46Z,2020-11-19T11:30:44Z,true,代行予約,65,861,App\Entities\Client,2020-11-19T11:26:39Z,9,2020-11-19T11:43:46Z
2929,豊見城市豊見城５９８付近,26.1826868,127.6821198,2020-11-19T11:40:10Z,,,2020-11-19T11:40:00Z,2020-11-19T11:41:31Z,南城市玉城愛地２４２付近,26.1587056,127.7465464,,,true,代行予約,40,3022,App\Entities\Client,2020-11-19T11:43:21Z,1,2020-11-19T11:41:31Z
2930,金城３丁目４−１０付近,26.2006106,127.666514,2020-11-19T11:47:25Z,2020-11-19T11:52:46Z,251,2020-11-19T11:47:16Z,,宇栄原４丁目１８−２付近,26.1837384,127.6719528,2020-11-19T12:10:51Z,2020-11-19T11:58:40Z,true,代行予約,40,3027,App\Entities\Client,2020-11-19T11:53:48Z,1,2020-11-23T21:00:02Z
2931,浦添市当山２丁目９−７付近,26.2481485,127.7378886,2020-11-19T12:01:52Z,2020-11-19T12:03:35Z,253,2020-11-19T12:01:42Z,,宜野湾市志真志１丁目４−２付近,26.2589277,127.7658784,2020-11-19T12:19:58Z,2020-11-19T12:07:13Z,true,代行予約,60,149,App\Entities\Client,2020-11-19T12:04:15Z,46,2020-11-23T21:00:02Z
2932,那覇市久米２丁目９−１３付近,26.2149505,127.6755752,2020-11-19T12:12:49Z,2020-11-19T12:20:48Z,251,2020-11-19T12:12:41Z,,豊見城市与根２１４−７付近,26.1674607,127.6565281,2020-11-19T12:41:04Z,2020-11-19T12:21:04Z,true,代行予約,40,3029,App\Entities\Client,2020-11-19T12:20:50Z,1,2020-11-23T21:00:02Z
2933,沖縄市園田３丁目１−２付近,26.3302864,127.7962826,2020-11-19T12:25:40Z,2020-11-19T12:33:57Z,258,2020-11-19T12:25:20Z,,うるま市前原３６０付近,26.3363472,127.8418208,2020-11-19T12:54:01Z,2020-11-19T12:35:56Z,true,代行予約,66,1272,App\Entities\Client,2020-11-19T12:35:08Z,4,2020-11-23T21:00:02Z
2934,豊見城市豊見城５９８付近,26.1826745,127.6821238,2020-11-19T12:25:46Z,2020-11-19T12:30:11Z,259,2020-11-19T12:25:38Z,,南城市玉城愛地２４２付近,26.1585295,127.74647,2020-11-19T12:50:12Z,2020-11-19T12:33:41Z,true,代行予約,23,3022,App\Entities\Client,2020-11-19T12:29:21Z,2,2020-11-23T21:00:02Z
2935,赤道２４７−５付近,26.3535509,127.8292091,,,,2020-11-19T12:30:40Z,2020-11-19T12:31:56Z,島袋６０２−６ キャメロット雅付近,26.3211655,127.8012192,,,false,代行予約,,1850,App\Entities\Client,,2,2020-11-19T12:31:56Z
2936,安里１丁目４−３付近,26.2186983,127.6947067,2020-11-19T13:05:17Z,2020-11-19T13:15:54Z,,2020-11-19T13:05:08Z,,仲間２丁目４１−６付近,26.2477041,127.7289287,2020-11-19T13:34:11Z,2020-11-19T13:16:57Z,true,代行予約,65,3031,App\Entities\Client,2020-11-19T13:17:28Z,1,2020-11-19T13:34:11Z
2937,宜野湾市我如古４丁目６−２付近,26.2571648,127.7501302,,,,2020-11-19T13:09:24Z,2020-11-19T13:10:37Z,宜野湾市伊佐３丁目２５−７付近,26.2936867,127.7577648,,,false,代行予約,,2260,App\Entities\Client,,2,2020-11-19T13:10:37Z
2938,豊見城市我那覇５２付近,26.1799341,127.6673059,,,,2020-11-19T13:09:35Z,2020-11-19T13:11:47Z,上田５３９−２,26.1761005,127.6834035,,,false,代行予約,,1671,App\Entities\Client,,1,2020-11-19T13:11:47Z
2939,豊見城市我那覇５２付近,26.1799341,127.6673059,,,,2020-11-19T13:12:10Z,2020-11-19T13:23:02Z,豊見城市上田５３９付近,26.1761005,127.6834035,,,false,代行予約,,1671,App\Entities\Client,,2,2020-11-19T13:23:02Z
2940,島尻郡八重瀬町宜次１５８付近,26.1724774,127.7132776,,,,2020-11-19T13:20:41Z,2020-11-19T13:25:57Z,島尻郡八重瀬町宜次１５８付近,26.1724774,127.7132776,,,false,代行予約,,2449,App\Entities\Client,,1,2020-11-19T13:25:57Z
2941,我如古４丁目１４−２０付近,26.2544048,127.7521234,,,,2020-11-19T13:23:04Z,2020-11-19T13:24:44Z,宜野湾３丁目１０−１８付近,26.2601616,127.7530504,,,false,代行予約,,2082,App\Entities\Client,,2,2020-11-19T13:24:44Z
2942,我如古４丁目１４−２０付近,26.2544174,127.7521063,,,,2020-11-19T13:25:16Z,2020-11-19T13:28:16Z,宜野湾３丁目１０−１８付近,26.2601123,127.7530317,,,false,代行予約,,2082,App\Entities\Client,,3,2020-11-19T13:28:16Z
2943,那覇市安里３６７−５付近,26.2180459,127.6974087,,,,2020-11-19T13:26:13Z,2020-11-19T13:27:32Z,島尻郡八重瀬町宜次１５８付近,26.1724774,127.7132776,,,false,代行予約,,2449,App\Entities\Client,,2,2020-11-19T13:27:32Z
2944,我如古４丁目１４−２０付近,26.2544057,127.7521261,,,,2020-11-19T13:28:54Z,2020-11-19T13:31:52Z,宜野湾３丁目１２−１８付近,26.2610925,127.7532023,,,false,代行予約,,2082,App\Entities\Client,,4,2020-11-19T13:31:52Z
2945,我如古４丁目１４−１４付近,26.2546445,127.7523088,,,,2020-11-19T13:32:16Z,2020-11-19T13:32:29Z,宜野湾２丁目８−３７付近,26.2638674,127.752751,,,false,代行予約,,2082,App\Entities\Client,,5,2020-11-19T13:32:29Z
2946,宜野湾市喜友名１丁目２７−１１付近,26.2874169,127.7627926,2020-11-19T13:34:37Z,2020-11-19T13:48:55Z,,2020-11-19T13:33:56Z,,宜野湾市大山２丁目１−２７付近,26.2789456,127.7478067,2020-11-19T14:11:12Z,2020-11-19T13:49:49Z,true,代行予約,65,780,App\Entities\Client,2020-11-19T13:51:34Z,4,2020-11-19T14:11:12Z
2947,我如古４丁目１４−２０付近,26.254382,127.7519799,2020-11-19T13:43:47Z,2020-11-19T13:45:51Z,264,2020-11-19T13:42:56Z,,宜野湾３丁目１２−１８付近,26.2610718,127.7532261,2020-11-19T13:53:56Z,2020-11-19T13:46:23Z,true,代行予約,8,2082,App\Entities\Client,2020-11-19T13:45:57Z,6,2020-11-23T21:00:02Z
2948,那覇市牧志２丁目１４−８付近,26.2175484,127.6894224,2020-11-19T13:55:32Z,2020-11-19T14:02:42Z,256,2020-11-19T13:55:21Z,,島尻郡与那原町与那原１７５９−４付近,26.2047517,127.7529261,2020-11-19T14:31:26Z,2020-11-19T14:07:33Z,true,代行予約,48,2024,App\Entities\Client,2020-11-19T14:03:13Z,1,2020-11-23T21:00:02Z
2949,浦添市伊祖４丁目１８−１付近,26.2554701,127.7222463,,,,2020-11-19T13:55:38Z,2020-11-19T13:58:12Z,島尻郡南風原町新川１８５−５付近,26.2034738,127.7293833,,,false,代行予約,,403,App\Entities\Client,,14,2020-11-19T13:58:12Z
2950,"Naha,Okinawa付近",26.2183617,127.6946115,2020-11-19T14:05:54Z,2020-11-19T14:12:46Z,253,2020-11-19T14:05:41Z,,"Nakagusuku,NakagamiDistrict,Okinawa付近",26.244767,127.7685704,2020-11-19T14:38:45Z,2020-11-19T14:13:18Z,true,代行予約,60,543,App\Entities\Client,2020-11-19T14:16:38Z,17,2020-11-23T21:00:02Z
2951,中頭郡北谷町美浜９−８付近,26.3172987,127.7551855,2020-11-19T14:27:52Z,2020-11-19T14:42:06Z,,2020-11-19T14:27:41Z,,中頭郡北谷町美浜９−８付近,26.3172987,127.7551855,2020-11-19T15:00:26Z,2020-11-19T14:42:29Z,true,代行予約,65,2593,App\Entities\Client,2020-11-19T14:43:57Z,1,2020-11-19T15:00:26Z
2952,楚辺１丁目８−２１付近,26.2082772,127.6843376,2020-11-19T14:35:12Z,2020-11-19T14:41:39Z,251,2020-11-19T14:35:07Z,,伊祖４丁目９−５付近,26.2537983,127.721903,2020-11-19T15:01:47Z,2020-11-19T14:41:49Z,true,代行予約,40,3035,App\Entities\Client,2020-11-19T14:39:47Z,1,2020-11-23T21:00:02Z
2953,宜野湾市普天間２丁目３６−９付近,26.2896516,127.7759833,2020-11-19T14:43:47Z,2020-11-19T14:52:33Z,250,2020-11-19T14:43:41Z,,那覇市繁多川３丁目７−１付近,26.2155511,127.7102702,2020-11-19T15:27:24Z,2020-11-19T14:58:53Z,true,代行予約,10,544,App\Entities\Client,2020-11-19T14:56:20Z,6,2020-11-23T21:00:02Z
2954,沖縄市美原１丁目１−１４付近,26.3453569,127.8214649,,,,2020-11-19T18:51:14Z,2020-11-19T18:56:47Z,沖縄市古謝２丁目２６−１付近,26.3356651,127.8345111,,,false,代行予約,,2204,App\Entities\Client,,1,2020-11-19T18:56:47Z
2955,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-11-19T19:32:13Z,2020-11-19T19:32:22Z,我如古,,,,,false,すずき,,63,App\Entities\Supporter,,26,2020-11-19T19:32:22Z
2956,沖縄県中頭郡西原町幸地580番地 ひまわり会館2F,26.2377733,127.7393399,,,,2020-11-19T20:03:19Z,2020-11-19T20:10:27Z,宜野湾　我如古,,,,,false,すずき,,63,App\Entities\Supporter,,27,2020-11-19T20:10:27Z
2957,中頭郡中城村南上原１１１２付近,26.244531,127.7699701,,,,2020-11-20T01:49:25Z,2020-11-20T01:49:28Z,中頭郡中城村新垣１９３付近,26.2690682,127.7855494,,,false,代行予約,,2,App\Entities\Client,,31,2020-11-20T01:49:28Z
2958,安謝６６４−５付近,26.2403825,127.6899236,,,,2020-11-20T05:45:24Z,2020-11-20T05:45:31Z,松山１丁目９−２付近,26.2169513,127.6774091,,,false,代行予約,,3056,App\Entities\Client,,1,2020-11-20T05:45:31Z
2959,豊見城市渡橋名２８９−７付近,26.1628015,127.6664778,,,,2020-11-20T07:54:42Z,2020-11-20T07:57:04Z,兼城８２６−４５,26.1393026,127.6798774,,,false,代行予約,,1643,App\Entities\Client,,1,2020-11-20T07:57:04Z
2960,西洲１丁目３付近,26.2450879,127.6833304,,,,2020-11-20T08:39:59Z,2020-11-20T08:40:07Z,壺川３丁目１０６付近,26.2062871,127.6780928,,,false,代行予約,,2839,App\Entities\Client,,1,2020-11-20T08:40:07Z
2961,沖縄市中央１丁目２０−１４付近,26.3379088,127.8011907,2020-11-20T11:18:44Z,2020-11-20T11:30:34Z,261,2020-11-20T11:18:29Z,,沖縄市大里２丁目２１−６付近,26.3279534,127.8234782,2020-11-20T12:01:05Z,2020-11-20T11:39:35Z,true,代行予約,1,3074,App\Entities\Client,2020-11-20T11:23:21Z,1,2020-11-23T21:00:02Z
2962,真志喜３丁目２２−１７付近,26.2759228,127.7319951,2020-11-20T12:00:21Z,,,2020-11-20T12:00:14Z,2020-11-20T12:01:59Z,西原２丁目４−１ P's SQUARE 4F付近,26.2561274,127.7400883,,,false,代行予約,65,2027,App\Entities\Client,2020-11-20T12:10:54Z,1,2020-11-20T12:01:59Z
2963,宜野湾市長田２丁目１０−１付近,26.2632246,127.767755,2020-11-20T12:01:56Z,2020-11-20T12:19:26Z,264,2020-11-20T12:01:37Z,,浦添市宮城３丁目４−６付近,26.2451486,127.7066201,2020-11-20T12:40:10Z,2020-11-20T12:20:01Z,true,代行予約,8,2600,App\Entities\Client,2020-11-20T12:17:49Z,1,2020-11-23T21:00:02Z
2964,浦添市沢岻１丁目４６−３付近,26.2376619,127.7105143,2020-11-20T12:20:33Z,2020-11-20T12:30:29Z,,2020-11-20T12:20:26Z,,那覇市首里平良町２丁目５１付近,26.2285493,127.7190347,2020-11-20T12:38:55Z,2020-11-20T12:30:57Z,true,代行予約,65,1104,App\Entities\Client,2020-11-20T12:28:13Z,3,2020-11-20T12:38:55Z
2965,中頭郡北谷町港８−６付近,26.3217915,127.7487965,2020-11-20T12:28:10Z,2020-11-20T12:37:50Z,258,2020-11-20T12:27:56Z,,中頭郡北谷町港８−６付近,26.3217693,127.7487988,2020-11-20T12:49:24Z,2020-11-20T12:39:13Z,true,代行予約,66,3079,App\Entities\Client,2020-11-20T12:33:47Z,1,2020-11-23T21:00:02Z
2966,宜野湾市大謝名５丁目２１−２４付近,26.2666142,127.7301249,2020-11-20T12:43:10Z,2020-11-20T12:54:05Z,,2020-11-20T12:43:05Z,,那覇市安謝１丁目１０−３１付近,26.2337941,127.6950229,2020-11-20T13:11:20Z,2020-11-20T12:55:07Z,true,代行予約,65,20,App\Entities\Client,2020-11-20T12:54:24Z,8,2020-11-20T13:11:20Z
2967,浦添市当山２丁目５−１付近,26.2519899,127.7382782,2020-11-20T12:46:29Z,2020-11-20T12:56:54Z,263,2020-11-20T12:46:20Z,,松尾１丁目９−７,26.2132681,127.6821214,2020-11-20T13:27:53Z,2020-11-20T13:09:00Z,true,代行予約,67,871,App\Entities\Client,2020-11-20T12:57:18Z,1,2020-11-23T21:00:02Z
2968,那覇市松山１丁目１−１付近,26.2163028,127.6783285,,,,2020-11-20T12:47:25Z,2020-11-20T12:47:33Z,那覇市おもろまち２丁目６−３６付近,26.2257526,127.6917613,,,false,代行予約,,661,App\Entities\Client,,5,2020-11-20T12:47:33Z
2969,那覇市久茂地２丁目１１−１２付近,26.2167955,127.6813184,2020-11-20T12:48:04Z,2020-11-20T12:51:09Z,260,2020-11-20T12:47:48Z,,那覇市おもろまち２丁目６−３６付近,26.2257526,127.6917613,2020-11-20T13:09:52Z,2020-11-20T12:53:24Z,true,代行予約,55,661,App\Entities\Client,2020-11-20T12:50:06Z,6,2020-11-23T21:00:02Z
2970,壺川３丁目３−２付近,26.2064059,127.6789511,2020-11-20T12:54:35Z,2020-11-20T13:02:00Z,252,2020-11-20T12:53:40Z,,安里５５付近,26.1184403,127.7327716,2020-11-20T13:36:20Z,2020-11-20T13:05:39Z,true,代行予約,41,3068,App\Entities\Client,2020-11-20T13:00:32Z,1,2020-11-23T21:00:02Z
2971,浦添市当山２丁目５−１付近,26.2519163,127.7383201,,,,2020-11-20T13:02:40Z,2020-11-20T13:03:57Z,西原６丁目１６−１１,26.2449219,127.7443913,,,false,代行予約,,3080,App\Entities\Client,,1,2020-11-20T13:03:57Z
2972,浦添市当山２丁目５−１付近,26.2519163,127.7383201,,,,2020-11-20T13:04:22Z,2020-11-20T13:05:47Z,浦添市西原６丁目１６−１１付近,26.2449219,127.7443913,,,false,代行予約,,3080,App\Entities\Client,,2,2020-11-20T13:05:47Z
2973,宜野湾市伊佐３丁目２０−７付近,26.2930011,127.7563402,,,,2020-11-20T13:11:14Z,2020-11-20T13:11:18Z,宜野湾市伊佐３丁目２０−７付近,26.2930011,127.7563402,,,false,代行予約,,2784,App\Entities\Client,,1,2020-11-20T13:11:18Z
2974,宜野湾市真栄原１丁目２３−８付近,26.2586099,127.7419052,2020-11-20T13:13:50Z,2020-11-20T13:23:15Z,,2020-11-20T13:13:36Z,,中頭郡西原町小波津８０３−６３付近,26.2246409,127.7483774,2020-11-20T13:44:11Z,2020-11-20T13:24:48Z,true,代行予約,65,3026,App\Entities\Client,2020-11-20T13:25:32Z,1,2020-11-20T13:44:11Z
2975,鏡原町１０−８付近,26.2012932,127.6774306,2020-11-20T13:23:42Z,2020-11-20T13:42:20Z,265,2020-11-20T13:23:35Z,,小禄２−８−２２,26.1903086,127.6761374,2020-11-20T13:57:10Z,2020-11-20T13:48:47Z,true,代行予約,69,2996,App\Entities\Client,2020-11-20T13:36:13Z,1,2020-11-23T21:00:02Z
2976,大平１丁目２８−６付近,26.247308,127.7097546,2020-11-20T13:24:42Z,2020-11-20T13:31:10Z,256,2020-11-20T13:24:18Z,,安波茶３丁目２６−２付近,26.2431456,127.7211724,2020-11-20T13:39:06Z,2020-11-20T13:33:34Z,true,代行予約,48,2811,App\Entities\Client,2020-11-20T13:28:23Z,2,2020-11-23T21:00:02Z
2977,勢理客２丁目１８−９付近,26.2431263,127.6918907,2020-11-20T13:26:49Z,2020-11-20T13:36:49Z,260,2020-11-20T13:25:20Z,,勢理客２丁目１８−９付近,26.2430328,127.6919742,2020-11-20T13:53:02Z,2020-11-20T13:37:26Z,true,代行予約,55,1864,App\Entities\Client,2020-11-20T13:35:25Z,1,2020-11-23T21:00:02Z
2978,宜野湾市普天間２丁目５−２付近,26.2878871,127.7775015,2020-11-20T13:43:17Z,,,2020-11-20T13:36:45Z,2020-11-20T13:48:06Z,宜野湾市喜友名２丁目２８−２８付近,26.2864318,127.7609623,,,false,代行予約,1,435,App\Entities\Client,2020-11-20T14:06:42Z,8,2020-11-20T13:48:06Z
